"","date","count","lang","page","rank","month","title"
"249",2008-09-15,383,"en","Shah_Rukh%20Khan",-1,"200809","Shah_Rukh Khan"
"246",2008-09-16,301,"en","Shah_Rukh%20Khan",-1,"200809","Shah_Rukh Khan"
"247",2008-09-17,370,"en","Shah_Rukh%20Khan",-1,"200809","Shah_Rukh Khan"
"244",2008-09-18,348,"en","Shah_Rukh%20Khan",-1,"200809","Shah_Rukh Khan"
"245",2008-09-19,356,"en","Shah_Rukh%20Khan",-1,"200809","Shah_Rukh Khan"
"233",2008-09-20,362,"en","Shah_Rukh%20Khan",-1,"200809","Shah_Rukh Khan"
"232",2008-09-21,380,"en","Shah_Rukh%20Khan",-1,"200809","Shah_Rukh Khan"
"231",2008-09-22,383,"en","Shah_Rukh%20Khan",-1,"200809","Shah_Rukh Khan"
"224",2008-09-23,372,"en","Shah_Rukh%20Khan",-1,"200809","Shah_Rukh Khan"
"229",2008-09-24,376,"en","Shah_Rukh%20Khan",-1,"200809","Shah_Rukh Khan"
"228",2008-09-25,384,"en","Shah_Rukh%20Khan",-1,"200809","Shah_Rukh Khan"
"227",2008-09-26,351,"en","Shah_Rukh%20Khan",-1,"200809","Shah_Rukh Khan"
"226",2008-09-27,345,"en","Shah_Rukh%20Khan",-1,"200809","Shah_Rukh Khan"
"241",2008-09-28,370,"en","Shah_Rukh%20Khan",-1,"200809","Shah_Rukh Khan"
"243",2008-09-29,338,"en","Shah_Rukh%20Khan",-1,"200809","Shah_Rukh Khan"
"242",2008-09-30,292,"en","Shah_Rukh%20Khan",-1,"200809","Shah_Rukh Khan"
"258",2008-10-01,405,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"257",2008-10-02,430,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"256",2008-10-03,429,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"262",2008-10-04,465,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
"261",2008-10-05,480,"en","Shah_Rukh%20Khan",-1,"200810","Shah_Rukh Khan"
